% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.168320515e+02 +1.168320515e+02 +1.881820515e+02 +1.881820515e+02 +2.3126e+00 -3.3596e+00 +2.6183e-01 +8.3147e-01 +4.0530e+00
3 +7.201590847e+01 +7.201590847e+01 +1.433659085e+02 +1.433659085e+02 -2.7087e+00 +1.4368e-01 +2.8783e+00 +2.1806e+00 +5.7999e-01
6 +6.056931386e+01 +6.056931386e+01 +1.319193139e+02 +1.319193139e+02 +3.7552e+00 -7.5040e-01 +1.9644e+00 +1.6922e-01 -1.8239e+00
16 +1.697396604e+01 +1.697396604e+01 +8.832396604e+01 +8.832396604e+01 +4.4082e+00 -1.5403e+00 +7.9618e-02 +9.7718e-01 +6.5094e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.980443814e+01 +8.980443814e+01 -2.654155619e+02 -2.654155619e+02 -4.0075e+00 -4.4420e+00 +4.0503e+00 +3.3845e+00 -4.1094e-01
5 +5.706801808e+01 +5.706801808e+01 -2.981519819e+02 -2.981519819e+02 +2.2337e+00 +1.4221e+00 -2.4784e+00 +3.3783e+00 -3.6942e+00
7 +3.532588625e+01 +3.532588625e+01 -3.198941138e+02 -3.198941138e+02 +2.6958e-01 -2.2956e+00 -3.6129e+00 +1.5740e+00 -2.7349e-01
26 +2.367257419e+01 +2.367257419e+01 -3.315474258e+02 -3.315474258e+02 +4.4706e+00 +3.8225e+00 +3.9222e+00 -1.2156e+00 -1.4301e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.782338551e+01 +5.782338551e+01 +1.569933855e+02 +1.569933855e+02 +4.2907e+00 -3.3154e+00 +3.0806e+00 +1.9765e+00 -3.1476e+00
20 +3.208054468e+01 +3.208054468e+01 +1.312505447e+02 +1.312505447e+02 +2.3062e+00 +4.4132e+00 -4.2559e+00 +4.4261e+00 +8.4567e-01
