% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.259120873e+01 +9.259120873e+01 +4.024120873e+01 +4.024120873e+01 -3.9726e+00 +2.1136e+00 -4.4061e+00 -8.9181e-01 -4.4039e+00
4 +1.373240479e+01 +1.373240479e+01 -3.861759521e+01 -3.861759521e+01 +9.9801e-01 -3.8659e+00 -6.1999e-01 -1.8618e+00 +2.1452e-01
9 +8.759053821e+00 +8.759053821e+00 -4.359094618e+01 -4.359094618e+01 -3.5231e+00 -1.0999e+00 +3.7167e+00 +5.7127e-02 -3.6932e+00
16 +5.515250277e+00 +5.515250277e+00 -4.683474972e+01 -4.683474972e+01 -3.7956e+00 +2.7184e+00 +4.8553e+00 -3.1345e+00 -9.4538e-01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.414752176e+01 +6.414752176e+01 -1.153924782e+02 -1.153924782e+02 +3.1428e+00 -4.8868e+00 -1.3892e+00 +1.1827e-01 +4.4713e+00
2 +4.458606324e+01 +4.458606324e+01 -1.349539368e+02 -1.349539368e+02 -4.0163e+00 +2.6143e+00 +1.7022e+00 +4.7595e+00 +4.9386e+00
3 +5.134357899e+00 +5.134357899e+00 -1.744056421e+02 -1.744056421e+02 +2.6577e+00 +1.4987e+00 -2.4703e+00 +7.7836e-01 +3.4194e+00
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.520662531e+02 +1.520662531e+02 +2.293762531e+02 +2.293762531e+02 -3.9783e+00 -3.0783e+00 +2.1054e+00 -4.2001e+00 -2.6039e+00
2 +3.129602300e+01 +3.129602300e+01 +1.086060230e+02 +1.086060230e+02 +5.9001e-01 +4.2171e+00 -2.6031e+00 -3.2733e+00 +1.4459e+00
