% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.471434813e+06 +1.471434813e+06 +1.471470713e+06 +1.471470713e+06 -4.0460e+00 -4.8220e+00
2 +3.969490104e+01 +3.969490104e+01 +7.559490104e+01 +7.559490104e+01 +4.8620e+00 +2.3933e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.639643145e+04 +7.639643145e+04 +7.642780145e+04 +7.642780145e+04 +1.1126e+00 -3.7454e+00
2 +7.453736876e+01 +7.453736876e+01 +1.059073688e+02 +1.059073688e+02 +3.2275e+00 +2.2122e+00
12 +1.186328534e+01 +1.186328534e+01 +4.323328534e+01 +4.323328534e+01 +8.5580e-01 +2.5155e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.774289089e+05 +2.774289089e+05 +2.764289089e+05 +2.764289089e+05 -4.2161e+00 -4.7279e+00
2 +5.937027827e+01 +5.937027827e+01 -9.406297217e+02 -9.406297217e+02 +4.5423e+00 +2.4834e+00
7 +2.351139426e+01 +2.351139426e+01 -9.764886057e+02 -9.764886057e+02 +1.7492e+00 -3.4120e+00
16 +1.436214003e+01 +1.436214003e+01 -9.856378600e+02 -9.856378600e+02 +1.6501e+00 -2.5474e+00
18 +5.471673320e+00 +5.471673320e+00 -9.945283267e+02 -9.945283267e+02 +8.0284e-01 -2.9791e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.144307631e+02 +1.144307631e+02 +2.463507631e+02 +2.463507631e+02 -3.6655e+00 -2.7303e+00
2 +2.222707333e+01 +2.222707333e+01 +1.541470733e+02 +1.541470733e+02 +6.3523e-01 -4.7241e-02
10 +1.254265043e+01 +1.254265043e+01 +1.444626504e+02 +1.444626504e+02 -1.6287e+00 +2.3618e-01
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.706525391e+05 +3.706525391e+05 +3.712433791e+05 +3.712433791e+05 +1.0541e+00 +4.9939e+00
2 +1.186407149e+01 +1.186407149e+01 +6.027040715e+02 +6.027040715e+02 -3.9805e-01 -1.6587e+00
