% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.205856451e+05 +3.205856451e+05 +3.206215451e+05 +3.206215451e+05 -3.4785e+00 +1.1053e+00 -4.3116e+00 -3.5019e+00 +4.0312e+00
2 +6.394785771e+04 +6.394785771e+04 +6.398375771e+04 +6.398375771e+04 +6.2289e-02 -3.7665e+00 -4.9521e+00 +1.9042e+00 -3.5561e+00
4 +3.757509819e+03 +3.757509819e+03 +3.793409819e+03 +3.793409819e+03 -2.7666e+00 -2.1557e+00 -3.8022e+00 -6.4145e-01 -3.2155e+00
14 +1.203572567e+03 +1.203572567e+03 +1.239472567e+03 +1.239472567e+03 -2.5651e+00 -7.6620e-01 +8.5226e-01 +1.9702e+00 -3.0666e+00
18 +7.386332895e+02 +7.386332895e+02 +7.745332895e+02 +7.745332895e+02 -4.7750e+00 +4.4276e+00 +2.0533e+00 +5.1933e-01 -3.7957e+00
26 +3.604804031e+01 +3.604804031e+01 +7.194804031e+01 +7.194804031e+01 +4.9663e-01 -8.2835e-01 +2.7285e+00 +2.3393e+00 -4.2607e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.672792811e+04 +2.672792811e+04 +2.675929811e+04 +2.675929811e+04 -4.5301e+00 -2.2610e+00 -4.3459e+00 -9.7515e-01 -1.3179e-01
9 +1.249695801e+04 +1.249695801e+04 +1.252832801e+04 +1.252832801e+04 +7.5159e-01 +3.2019e+00 -2.4723e+00 -4.4669e+00 +4.5630e+00
11 +7.286269920e+03 +7.286269920e+03 +7.317639920e+03 +7.317639920e+03 -3.0023e-01 -8.0016e-01 -1.7479e+00 +8.1709e-01 -3.3202e+00
22 +1.066514601e+02 +1.066514601e+02 +1.380214601e+02 +1.380214601e+02 -2.6724e+00 +7.0610e-01 -1.0136e+00 -2.5030e+00 -7.3336e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.917220460e+05 +2.917220460e+05 +2.907220460e+05 +2.907220460e+05 -2.7643e+00 -6.1935e-01 -3.4394e+00 +3.6707e+00 +9.7390e-01
5 +3.403026277e+04 +3.403026277e+04 +3.303026277e+04 +3.303026277e+04 -2.7733e+00 -3.2040e+00 +3.6006e+00 -4.2351e+00 +3.3406e+00
