% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.117815540e+03 +1.117815540e+03 +1.241645540e+03 +1.241645540e+03 -2.4295e+00 -2.6627e+00
3 +9.184471838e+00 +9.184471838e+00 +1.330144718e+02 +1.330144718e+02 -3.5241e-01 -5.6356e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.934374766e+03 +9.934374766e+03 +9.981884766e+03 +9.981884766e+03 -4.1171e+00 -2.6735e-01
2 +1.780964365e+03 +1.780964365e+03 +1.828474365e+03 +1.828474365e+03 -2.7658e+00 +3.4214e+00
5 +1.056781038e+02 +1.056781038e+02 +1.531881038e+02 +1.531881038e+02 -1.8533e-01 +8.2011e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.426783149e+03 +5.426783149e+03 +5.482123149e+03 +5.482123149e+03 +2.3593e+00 -3.0834e+00
2 +9.465014501e+02 +9.465014501e+02 +1.001841450e+03 +1.001841450e+03 -1.0304e-01 -1.3531e+00
4 +7.457757839e+01 +7.457757839e+01 +1.299175784e+02 +1.299175784e+02 -4.5721e+00 +7.7595e-01
10 +1.685952604e+01 +1.685952604e+01 +7.219952604e+01 +7.219952604e+01 -5.1357e-01 +2.3505e+00
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.600743855e+00 +8.600743855e+00 -8.172925615e+01 -8.172925615e+01 -3.2878e+00 +1.9561e+00
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.626818093e+04 +1.626818093e+04 +1.633379093e+04 +1.633379093e+04 -3.1596e+00 +1.1413e+00
2 +9.287695662e+03 +9.287695662e+03 +9.353305662e+03 +9.353305662e+03 -2.6808e+00 +2.3361e+00
4 +5.893307111e+02 +5.893307111e+02 +6.549407111e+02 +6.549407111e+02 +2.6371e+00 -3.5766e+00
6 +1.337884235e+02 +1.337884235e+02 +1.993984235e+02 +1.993984235e+02 +8.9070e-01 -5.7117e-01
9 +3.617987625e+01 +3.617987625e+01 +1.017898763e+02 +1.017898763e+02 -1.0132e+00 -4.7309e+00
10 +3.049589416e+00 +3.049589416e+00 +6.865958942e+01 +6.865958942e+01 +3.2153e-01 +4.0267e-01
% function evaluation | noise-free fitness - Fopt (-1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.870004395e+04 +3.870004395e+04 +3.868468395e+04 +3.868468395e+04 +2.2440e+00 +4.6180e+00
2 +2.579927317e+03 +2.579927317e+03 +2.564567317e+03 +2.564567317e+03 -4.6967e+00 +1.3151e+00
4 +1.206576503e+03 +1.206576503e+03 +1.191216503e+03 +1.191216503e+03 +3.8747e+00 +5.9777e-01
6 +8.767378550e+00 +8.767378550e+00 -6.592621450e+00 -6.592621450e+00 -2.9711e+00 +2.6316e+00
% function evaluation | noise-free fitness - Fopt (-1.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.176360514e+02 +3.176360514e+02 +3.044560514e+02 +3.044560514e+02 -1.4974e+00 +1.7988e+00
6 +5.785789281e+01 +5.785789281e+01 +4.467789281e+01 +4.467789281e+01 +1.0793e+00 -1.8862e-01
7 +4.077715403e+00 +4.077715403e+00 -9.102284597e+00 -9.102284597e+00 -1.1424e+00 -6.3173e-01
% function evaluation | noise-free fitness - Fopt (-6.052000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.834615458e+03 +4.834615458e+03 +4.774095458e+03 +4.774095458e+03 -4.2279e+00 +1.7225e+00
2 +2.077533546e+03 +2.077533546e+03 +2.017013546e+03 +2.017013546e+03 +2.0887e+00 -3.5128e+00
7 +4.257294917e+01 +4.257294917e+01 -1.794705083e+01 -1.794705083e+01 +2.8122e+00 -1.7712e+00
% function evaluation | noise-free fitness - Fopt (1.844000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.499057286e+01 +5.499057286e+01 +2.393905729e+02 +2.393905729e+02 -9.9435e-01 +2.2048e-01
15 +4.198106870e+00 +4.198106870e+00 +1.885981069e+02 +1.885981069e+02 +9.7532e-01 -3.2511e-01
% function evaluation | noise-free fitness - Fopt (2.277700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.437139376e+04 +8.437139376e+04 +8.459916376e+04 +8.459916376e+04 -4.8340e+00 -8.9850e-01
2 +3.471218722e+02 +3.471218722e+02 +5.748918722e+02 +5.748918722e+02 +1.4739e+00 -1.4907e+00
18 +1.816010218e+02 +1.816010218e+02 +4.093710218e+02 +4.093710218e+02 +1.9678e+00 +5.3453e-01
% function evaluation | noise-free fitness - Fopt (9.640000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.959191222e+02 +6.959191222e+02 +7.923191222e+02 +7.923191222e+02 +1.0983e+00 -1.6252e+00
3 +6.176921917e+02 +6.176921917e+02 +7.140921917e+02 +7.140921917e+02 +1.2906e+00 +1.8421e+00
8 +3.529703525e+02 +3.529703525e+02 +4.493703525e+02 +4.493703525e+02 +1.3298e+00 -1.2980e+00
17 +1.831246673e+02 +1.831246673e+02 +2.795246673e+02 +2.795246673e+02 -2.0255e-01 +3.2783e+00
% function evaluation | noise-free fitness - Fopt (-9.045000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.532920772e+03 +6.532920772e+03 +6.442470772e+03 +6.442470772e+03 +1.3437e+00 -3.1712e+00
5 +1.935171716e+03 +1.935171716e+03 +1.844721716e+03 +1.844721716e+03 -1.5124e+00 +1.9847e+00
8 +5.972977435e+02 +5.972977435e+02 +5.068477435e+02 +5.068477435e+02 -1.6009e+00 +1.5826e+00
9 +2.401422311e+01 +2.401422311e+01 -6.643577689e+01 -6.643577689e+01 -2.6994e+00 +1.3429e+00
% function evaluation | noise-free fitness - Fopt (3.995000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.120564796e+04 +1.120564796e+04 +1.124559796e+04 +1.124559796e+04 +8.7771e-01 +2.6939e+00
2 +1.427859942e+03 +1.427859942e+03 +1.467809942e+03 +1.467809942e+03 +9.8661e-01 +1.2418e+00
10 +1.829926378e+02 +1.829926378e+02 +2.229426378e+02 +2.229426378e+02 -1.8321e+00 +6.1155e-01
% function evaluation | noise-free fitness - Fopt (7.762000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.954379863e+02 +2.954379863e+02 +3.730579863e+02 +3.730579863e+02 -1.6211e+00 +1.9964e+00
5 +9.327414482e+00 +9.327414482e+00 +8.694741448e+01 +8.694741448e+01 -2.8214e+00 -5.2953e-01
% function evaluation | noise-free fitness - Fopt (-1.092400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.141146451e+02 +7.141146451e+02 +6.048746451e+02 +6.048746451e+02 -3.0198e+00 +1.1125e+00
2 +1.212803797e+02 +1.212803797e+02 +1.204037971e+01 +1.204037971e+01 +8.2324e-01 -1.1380e+00
4 +2.145523311e+01 +2.145523311e+01 -8.778476689e+01 -8.778476689e+01 +6.4793e-01 +2.1849e+00
18 +4.038353003e+00 +4.038353003e+00 -1.052016470e+02 -1.052016470e+02 -4.5397e+00 +3.4216e+00
