% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.220063159e+04 +1.220063159e+04 +1.232446159e+04 +1.232446159e+04 -1.1741e+00 +1.7619e+00 -1.7883e+00 +4.5162e+00 -5.0324e-01
2 +4.748684772e+03 +4.748684772e+03 +4.872514772e+03 +4.872514772e+03 +3.6884e+00 +1.0855e+00 -1.6427e+00 -4.9229e+00 +4.7442e+00
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.464563243e+04 +1.464563243e+04 +1.469314243e+04 +1.469314243e+04 -2.4791e-01 -3.2725e+00 -9.6362e-02 -1.7461e+00 -1.4715e+00
9 +7.922623951e+03 +7.922623951e+03 +7.970133951e+03 +7.970133951e+03 -3.2219e+00 -4.2330e+00 +3.7985e-01 -9.5735e-01 +2.5052e+00
46 +1.127608376e+03 +1.127608376e+03 +1.175118376e+03 +1.175118376e+03 -4.4062e-01 -4.5479e-01 +7.2848e-02 -1.4044e+00 +3.2074e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.071607130e+04 +5.071607130e+04 +5.077141130e+04 +5.077141130e+04 -3.3634e+00 +1.1391e+00 -4.5296e+00 +5.3288e-01 +4.8529e+00
2 +3.790000503e+04 +3.790000503e+04 +3.795534503e+04 +3.795534503e+04 +2.0801e+00 -3.0024e+00 +2.1029e+00 +3.6810e+00 -1.9016e+00
3 +4.638607664e+03 +4.638607664e+03 +4.693947664e+03 +4.693947664e+03 -3.9409e-01 +2.1932e+00 -7.0042e-01 -7.3826e-01 +1.7905e+00
48 +3.421934925e+03 +3.421934925e+03 +3.477274925e+03 +3.477274925e+03 +1.4346e+00 +5.3910e-01 -4.7424e+00 -1.7980e+00 +2.5174e+00
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.979869790e+04 +8.979869790e+04 +8.970836790e+04 +8.970836790e+04 +1.8523e+00 +4.1596e+00 -4.6741e+00 +9.0091e-01 +4.1697e-01
2 +2.088315399e+04 +2.088315399e+04 +2.079282399e+04 +2.079282399e+04 +4.3680e-01 -1.4337e+00 -1.5365e+00 -4.7725e+00 -8.4468e-01
5 +9.824212572e+03 +9.824212572e+03 +9.733882572e+03 +9.733882572e+03 -9.1304e-01 -3.5484e-02 -3.5235e+00 +4.5049e+00 +1.4855e+00
16 +4.719637808e+03 +4.719637808e+03 +4.629307808e+03 +4.629307808e+03 -9.6729e-01 +9.0918e-01 +1.9588e+00 +1.6327e+00 -2.6066e+00
19 +2.865485709e+03 +2.865485709e+03 +2.775155709e+03 +2.775155709e+03 +3.1338e-01 +2.1820e+00 -2.5434e+00 +6.7069e-02 -1.2725e+00
