% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.597090320e+07 +3.597090320e+07 +3.597084826e+07 +3.597084826e+07 -3.1947e+00 -1.6668e-01 +8.2990e-01 +2.7605e+00 -1.4566e+00 -4.9998e+00 +4.7783e+00 +4.8565e+00 -1.7055e+00 -4.8746e+00
3 +2.248845227e+07 +2.248845227e+07 +2.248839733e+07 +2.248839733e+07 +4.1818e-01 +8.3851e-03 +1.9725e+00 +4.5184e+00 -2.2613e+00 +4.7463e+00 +4.5646e-01 -3.3240e+00 -2.2779e-02 +1.8121e+00
7 +7.313217179e+06 +7.313217179e+06 +7.313162239e+06 +7.313162239e+06 -3.9386e+00 -4.4758e+00 +1.0351e+00 -3.9802e+00 +3.0424e+00 -3.1315e+00 -4.7184e+00 -4.2080e+00 +4.3292e+00 -3.0544e-01
8 +4.456240794e+06 +4.456240794e+06 +4.456185854e+06 +4.456185854e+06 +4.8356e+00 -3.3306e+00 +4.6914e+00 -3.9028e+00 +3.2556e+00 +1.8850e+00 +2.5727e+00 +7.7551e-01 +4.6687e+00 -7.5373e-02
12 +2.215567201e+06 +2.215567201e+06 +2.215512261e+06 +2.215512261e+06 -1.3305e+00 +7.1572e-01 +4.4845e+00 -3.6459e+00 +3.6914e+00 +4.6877e+00 +1.2427e+00 +9.2138e-01 +2.8095e+00 -1.7599e+00
26 +1.240850457e+06 +1.240850457e+06 +1.240795517e+06 +1.240795517e+06 -2.4800e+00 -1.6707e+00 +4.1226e+00 -6.5146e-01 +4.5745e+00 +3.6727e+00 -1.5591e+00 -3.3892e+00 -2.7011e+00 +2.6068e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.918022862e+07 +1.918022862e+07 +1.918028775e+07 +1.918028775e+07 -1.8387e+00 +2.9329e-01 -1.4022e+00 +1.4687e+00 -4.5938e+00 +3.4218e+00 -2.3111e+00 +3.4498e+00 +3.6617e+00 -3.1950e+00
2 +6.652783870e+06 +6.652783870e+06 +6.652843000e+06 +6.652843000e+06 -1.6468e+00 +2.9473e-01 -4.4236e+00 +3.0081e+00 -3.3584e+00 -3.7479e+00 -2.6699e+00 -3.7191e+00 -3.1412e+00 +3.7665e-01
3 +2.770913266e+06 +2.770913266e+06 +2.770972396e+06 +2.770972396e+06 +8.9668e-01 -2.8026e+00 +3.4237e+00 +1.8400e+00 -4.4443e+00 +8.9759e-01 -4.3583e+00 +4.9084e+00 +5.4857e-01 +4.6668e+00
13 +4.476406441e+05 +4.476406441e+05 +4.476997741e+05 +4.476997741e+05 -1.3065e+00 +5.8442e-01 +9.2706e-01 -2.6667e+00 -5.0485e-01 -4.0497e+00 +8.7143e-01 +1.7781e+00 +1.1897e+00 +4.6861e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.050819187e+06 +8.050819187e+06 +8.050327657e+06 +8.050327657e+06 +2.5979e+00 +3.8924e+00 +4.3537e+00 -2.0265e+00 +4.7448e+00 -8.9400e-01 +4.9075e+00 +2.8157e+00 +1.5979e+00 +4.0876e+00
2 +5.924964706e+06 +5.924964706e+06 +5.924473176e+06 +5.924473176e+06 -2.5861e+00 +2.9261e+00 +3.3410e+00 +3.4433e+00 +1.2972e+00 -2.7884e+00 -7.0760e-01 -4.4705e+00 -4.4210e+00 -1.3541e+00
5 +2.630382118e+06 +2.630382118e+06 +2.629890588e+06 +2.629890588e+06 -2.6076e-01 -4.1963e+00 -7.3032e-01 -6.9144e-01 -1.5880e+00 -4.7259e+00 -2.1758e+00 -3.1518e+00 +4.4325e+00 -3.2425e+00
6 +2.422453785e+06 +2.422453785e+06 +2.421962255e+06 +2.421962255e+06 -1.2735e+00 +1.0063e+00 -2.3688e+00 -3.9371e+00 -3.6668e+00 +5.8670e-01 -2.0392e-01 -1.1005e-01 +1.3816e+00 -4.1064e+00
17 +7.785987554e+05 +7.785987554e+05 +7.781072254e+05 +7.781072254e+05 -4.8302e+00 +3.4729e+00 -3.7001e+00 -2.9843e+00 -1.3972e+00 -4.1210e+00 +2.8287e-02 +2.6448e+00 -3.9282e+00 +2.3054e+00
