% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.493064627e+02 +7.493064627e+02 +1.749306463e+03 +1.749306463e+03 -2.8126e+00 -3.0595e+00 -3.5687e+00 -5.1854e-01 +4.9863e-01
10 +4.739205751e+02 +4.739205751e+02 +1.473920575e+03 +1.473920575e+03 +1.3854e+00 +4.5481e-01 -3.9380e+00 +1.2493e+00 +4.7430e-01
13 +3.967154241e+02 +3.967154241e+02 +1.396715424e+03 +1.396715424e+03 -6.9288e-01 +4.8297e+00 +2.4288e+00 -3.6860e-01 -2.6838e+00
20 +1.125473793e+02 +1.125473793e+02 +1.112547379e+03 +1.112547379e+03 -9.1579e-01 +1.9685e+00 -5.5853e-01 +4.5973e+00 +4.7986e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.317034143e+02 +4.317034143e+02 +5.017334143e+02 +5.017334143e+02 -4.9345e+00 +2.9756e+00 +2.2764e+00 +4.0849e+00 -8.0787e-01
2 +3.331036728e+02 +3.331036728e+02 +4.031336728e+02 +4.031336728e+02 -4.8267e+00 -1.2840e+00 +2.0472e+00 +4.6202e+00 -2.5019e+00
6 +2.268145661e+02 +2.268145661e+02 +2.968445661e+02 +2.968445661e+02 +3.2163e+00 +7.4411e-01 -1.5943e+00 -2.4076e+00 +3.3561e+00
13 +1.510170053e+02 +1.510170053e+02 +2.210470053e+02 +2.210470053e+02 -3.0714e+00 -4.8023e+00 -4.0405e+00 +5.1097e-01 +3.7529e+00
27 +8.320709035e+01 +8.320709035e+01 +1.532370904e+02 +1.532370904e+02 -2.6358e+00 -1.2627e+00 -2.4168e+00 -1.7443e+00 -3.3779e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.668555005e+02 +1.668555005e+02 +1.186355005e+02 +1.186355005e+02 +4.0829e-01 -3.9236e+00 -4.3361e+00 -8.6691e-02 -1.3205e+00
6 +9.861290347e+01 +9.861290347e+01 +5.039290347e+01 +5.039290347e+01 -1.6153e+00 -3.6171e+00 -2.2702e+00 +1.2413e+00 -3.3267e+00
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.734238706e+02 +4.734238706e+02 +4.988938706e+02 +4.988938706e+02 -3.8319e+00 +1.2960e+00 -4.3838e+00 +4.2274e+00 -1.2783e+00
2 +2.413475925e+02 +2.413475925e+02 +2.668175925e+02 +2.668175925e+02 +4.0297e+00 +3.1708e-01 -2.6418e+00 +2.0703e-01 -2.4307e+00
5 +1.196120433e+02 +1.196120433e+02 +1.450820433e+02 +1.450820433e+02 +1.2776e+00 -8.7320e-01 +2.4984e-01 -1.5845e+00 +4.5512e-01
43 +8.401024964e+01 +8.401024964e+01 +1.094802496e+02 +1.094802496e+02 -4.6505e+00 -2.9307e+00 -1.2983e+00 -2.7947e+00 -2.9660e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.680215767e+01 +9.680215767e+01 -4.007842330e+00 -4.007842330e+00 +3.1756e-01 +2.8103e+00 +3.2643e+00 -2.1357e+00 +2.7935e+00
42 +5.250093330e+01 +5.250093330e+01 -4.830906670e+01 -4.830906670e+01 +5.7254e-01 +1.2307e+00 +1.9250e+00 -6.9351e-01 +4.1981e+00
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.964721631e+03 +1.964721631e+03 +2.366451631e+03 +2.366451631e+03 -1.8536e+00 +1.6055e+00 -4.2516e+00 -2.8362e+00 -2.8812e+00
2 +4.387986566e+02 +4.387986566e+02 +8.405286566e+02 +8.405286566e+02 -6.7692e-01 -4.5199e+00 +2.3537e-01 +4.9270e+00 +4.1697e+00
4 +2.542957624e+02 +2.542957624e+02 +6.560257624e+02 +6.560257624e+02 +3.8158e-01 -1.8777e+00 -1.4123e-01 -4.3890e+00 +3.5768e+00
10 +2.335922528e+02 +2.335922528e+02 +6.353222528e+02 +6.353222528e+02 -1.4005e+00 -1.2756e+00 +2.2119e+00 -1.9954e+00 -1.1074e+00
13 +1.278530832e+02 +1.278530832e+02 +5.295830832e+02 +5.295830832e+02 +4.6075e+00 -3.2289e+00 +8.7191e-01 -3.8725e+00 +4.8136e+00
18 +7.332983531e+01 +7.332983531e+01 +4.750598353e+02 +4.750598353e+02 +1.0674e+00 -1.7911e+00 +2.7591e+00 -4.0995e-01 +3.3129e+00
% function evaluation | noise-free fitness - Fopt (-9.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.440756324e+02 +1.440756324e+02 +4.832563239e+01 +4.832563239e+01 +2.9565e+00 +2.9920e+00 -1.7294e+00 -3.1220e+00 +2.4314e+00
3 +9.741203094e+01 +9.741203094e+01 +1.662030940e+00 +1.662030940e+00 +4.6418e+00 +2.7702e+00 -1.0466e+00 +1.8245e+00 +2.3057e+00
% function evaluation | noise-free fitness - Fopt (-9.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.128147318e+02 +2.128147318e+02 +1.214547318e+02 +1.214547318e+02 +4.6400e+00 +4.9138e+00 -7.7659e-01 +7.1820e-02 -4.3391e+00
16 +7.228445198e+01 +7.228445198e+01 -1.907554802e+01 -1.907554802e+01 -3.1203e+00 +3.2136e+00 +2.4730e+00 +8.3720e-01 +2.1827e-02
% function evaluation | noise-free fitness - Fopt (2.315300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.464361607e+02 +7.464361607e+02 +9.779661607e+02 +9.779661607e+02 +4.2875e-01 -1.1679e+00 +1.0961e-01 +3.0679e+00 -4.1532e+00
2 +2.036047624e+02 +2.036047624e+02 +4.351347624e+02 +4.351347624e+02 -2.6276e+00 -3.6651e+00 +4.3803e-01 -4.5418e+00 -1.8391e+00
7 +1.272004670e+02 +1.272004670e+02 +3.587304670e+02 +3.587304670e+02 -3.8836e+00 -2.3644e+00 +2.6324e+00 -1.0235e+00 +3.6827e+00
34 +6.984277555e+01 +6.984277555e+01 +3.013727756e+02 +3.013727756e+02 -2.5689e+00 +8.8244e-02 -1.7040e+00 -1.2602e+00 +3.9966e+00
% function evaluation | noise-free fitness - Fopt (-1.397700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.491978772e+02 +1.491978772e+02 +9.427877204e+00 +9.427877204e+00 -2.9462e+00 +4.5552e+00 -3.7635e+00 +2.0964e+00 +2.6487e+00
33 +9.899194743e+01 +9.899194743e+01 -4.077805257e+01 -4.077805257e+01 -2.1234e+00 +9.8757e-01 -2.2886e+00 +2.5852e+00 +2.7766e-01
% function evaluation | noise-free fitness - Fopt (9.830000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.958543414e+02 +3.958543414e+02 +4.056843414e+02 +4.056843414e+02 +3.8939e-01 +4.0153e+00 -3.9226e+00 -2.9343e+00 -1.3902e+00
2 +9.944221458e+01 +9.944221458e+01 +1.092722146e+02 +1.092722146e+02 +3.6813e+00 +4.0196e+00 +1.8609e+00 -2.2134e+00 +2.4162e+00
% function evaluation | noise-free fitness - Fopt (6.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.735629523e+02 +2.735629523e+02 +3.407729523e+02 +3.407729523e+02 +3.8009e+00 +3.9282e-01 +2.4517e+00 +2.6726e+00 +2.2859e+00
3 +2.188409505e+02 +2.188409505e+02 +2.860509505e+02 +2.860509505e+02 -7.5844e-01 +3.2187e+00 +2.6951e+00 -3.9235e+00 +2.7913e-01
13 +8.977417435e+01 +8.977417435e+01 +1.569841743e+02 +1.569841743e+02 +3.7424e+00 -3.5021e+00 +1.5160e-01 -3.7052e+00 -1.2360e+00
37 +5.055605786e+01 +5.055605786e+01 +1.177660579e+02 +1.177660579e+02 +2.7786e+00 -1.9210e+00 +1.6624e-01 -2.2981e+00 +1.7096e+00
% function evaluation | noise-free fitness - Fopt (-5.296000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.836904746e+02 +4.836904746e+02 +4.307304746e+02 +4.307304746e+02 +3.8706e+00 +2.4584e+00 -1.8830e+00 +2.6824e-02 -4.7815e+00
2 +2.786141741e+02 +2.786141741e+02 +2.256541741e+02 +2.256541741e+02 -8.4338e-01 -2.1838e+00 -6.8905e-01 +1.4046e+00 -2.0396e+00
8 +2.287671150e+02 +2.287671150e+02 +1.758071150e+02 +1.758071150e+02 +1.3160e-01 -1.1997e+00 -1.7907e-01 +2.3201e+00 -2.1155e+00
19 +1.450398423e+02 +1.450398423e+02 +9.207984235e+01 +9.207984235e+01 +8.1974e-01 -4.8473e+00 +4.4652e+00 -3.5478e+00 -2.7219e+00
% function evaluation | noise-free fitness - Fopt (8.806000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.344463193e+03 +1.344463193e+03 +1.432523193e+03 +1.432523193e+03 +2.7825e+00 +2.3023e+00 +4.3260e+00 +4.9222e+00 +9.2232e-01
2 +2.828290992e+02 +2.828290992e+02 +3.708890992e+02 +3.708890992e+02 -4.5557e+00 +4.4061e+00 -4.2993e+00 +4.4709e+00 -7.7499e-01
4 +1.193804805e+02 +1.193804805e+02 +2.074404805e+02 +2.074404805e+02 -4.2174e+00 -4.1065e-01 -3.1937e+00 -2.0644e+00 -4.0602e+00
8 +9.112874354e+01 +9.112874354e+01 +1.791887435e+02 +1.791887435e+02 +4.7319e-02 +8.9494e-02 -2.6823e+00 -1.8154e+00 -2.0667e+00
% function evaluation | noise-free fitness - Fopt (7.853000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.455596687e+02 +1.455596687e+02 +2.240896687e+02 +2.240896687e+02 -6.1956e-01 +2.2030e+00 +1.9171e+00 -2.1007e+00 +4.6680e+00
16 +9.505567233e+01 +9.505567233e+01 +1.735856723e+02 +1.735856723e+02 +8.8799e-01 +3.9675e+00 +2.5985e+00 +3.9030e+00 +2.8054e+00
