% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.094083077e+01 +1.094083077e+01 -5.999169227e+00 -5.999169227e+00 +3.7723e+00 -2.7759e+00 -9.9607e-02 -3.8668e+00 +2.1430e-01
8 +8.117763914e+00 +8.117763914e+00 -8.822236086e+00 -8.822236086e+00 +1.7999e+00 -8.8575e-02 -1.4932e+00 -1.9272e+00 -1.6415e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.998164983e+01 +1.998164983e+01 +3.879164983e+01 +3.879164983e+01 -3.9791e+00 +2.2373e+00 +4.3090e+00 +9.0624e-01 -4.2455e+00
4 +1.523143500e+01 +1.523143500e+01 +3.404143500e+01 +3.404143500e+01 -1.3204e+00 -4.1123e+00 -2.1930e+00 +3.1635e-01 -1.4156e-01
31 +4.503316328e+00 +4.503316328e+00 +2.331331633e+01 +2.331331633e+01 +1.0959e+00 +2.0295e+00 -4.7779e-01 -2.5178e+00 +5.7947e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.384419974e+01 +2.384419974e+01 +2.969941997e+02 +2.969941997e+02 +1.9169e+00 -2.4769e+00 +2.6827e+00 -3.7532e+00 +2.9980e+00
14 +1.555185783e+01 +1.555185783e+01 +2.887018578e+02 +2.887018578e+02 +4.7750e+00 -2.1103e+00 -1.4852e+00 +2.7883e+00 +1.5433e+00
19 +8.388372164e+00 +8.388372164e+00 +2.815383722e+02 +2.815383722e+02 -1.7331e+00 -1.2970e+00 -2.6175e+00 +3.3510e+00 +2.1159e+00
32 +5.993267560e+00 +5.993267560e+00 +2.791432676e+02 +2.791432676e+02 -1.1747e+00 +1.6191e+00 -1.3542e+00 +3.6827e+00 +3.1730e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.130738761e+01 +4.130738761e+01 +7.848738761e+01 +7.848738761e+01 +3.5480e+00 +2.3425e+00 +8.5525e-01 +2.3338e+00 +2.1123e+00
6 +3.976314783e+01 +3.976314783e+01 +7.694314783e+01 +7.694314783e+01 -4.6490e+00 -2.6024e+00 -2.9358e+00 -5.4429e-01 -3.3490e+00
7 +1.836557707e+01 +1.836557707e+01 +5.554557707e+01 +5.554557707e+01 -2.5451e+00 +2.2773e+00 -1.8486e+00 -2.6052e+00 -4.0435e+00
15 +9.664344293e+00 +9.664344293e+00 +4.684434429e+01 +4.684434429e+01 -2.0519e+00 +2.0411e+00 +3.3053e+00 -1.0531e+00 -2.3217e+00
17 +3.577589122e+00 +3.577589122e+00 +4.075758912e+01 +4.075758912e+01 -4.4364e+00 +2.1342e+00 +1.9055e+00 +1.7876e+00 -2.1281e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.600377133e+01 +1.600377133e+01 -1.318962287e+02 -1.318962287e+02 -2.6250e+00 +2.2171e+00 -2.1095e+00 -3.0567e+00 +1.4201e+00
10 +6.379414097e+00 +6.379414097e+00 -1.415205859e+02 -1.415205859e+02 +1.4228e-01 +6.7675e-02 +6.6679e-01 -9.6223e-01 +5.5288e-01
19 +6.166872716e+00 +6.166872716e+00 -1.417331273e+02 -1.417331273e+02 +6.6809e-01 +4.8205e+00 +4.5118e-01 -4.1985e+00 -1.4685e+00
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
