% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.574514604e+02 +6.574514604e+02 +1.953614604e+02 +1.953614604e+02 +3.8140e+00 -4.5732e+00
2 +3.340619201e+01 +3.340619201e+01 -4.286838080e+02 -4.286838080e+02 +7.4756e-01 +2.4331e+00
8 +6.293988663e+00 +6.293988663e+00 -4.557960113e+02 -4.557960113e+02 +2.2323e+00 +1.6217e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.388293242e+02 +4.388293242e+02 +5.164893242e+02 +5.164893242e+02 +4.4266e+00 -1.8140e+00
2 +8.603077681e+01 +8.603077681e+01 +1.636907768e+02 +1.636907768e+02 -4.7213e+00 +7.9955e-01
3 +4.689149190e+01 +4.689149190e+01 +1.245514919e+02 +1.245514919e+02 +1.8296e-01 -2.6454e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.764872906e+02 +1.764872906e+02 +2.921672906e+02 +2.921672906e+02 +5.7649e-01 -4.8549e+00
3 +2.702526992e+01 +2.702526992e+01 +1.427052699e+02 +1.427052699e+02 +2.4599e+00 +1.6505e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.824035642e+01 +6.824035642e+01 +6.453035642e+01 +6.453035642e+01 -2.9680e+00 -1.4380e+00
6 +6.023192007e+01 +6.023192007e+01 +5.652192007e+01 +5.652192007e+01 -4.1206e+00 -1.3212e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.085693612e+01 +9.085693612e+01 +2.230369361e+02 +2.230369361e+02 +3.0694e+00 +3.9305e+00
3 +2.771638340e+01 +2.771638340e+01 +1.598963834e+02 +1.598963834e+02 +1.4143e+00 +7.3306e-01
4 +2.308457811e+01 +2.308457811e+01 +1.552645781e+02 +1.552645781e+02 -1.4954e-01 +1.4164e+00
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.981338378e+02 +1.981338378e+02 +1.563938378e+02 +1.563938378e+02 +1.8156e+00 +2.1555e+00
2 +1.939995912e+01 +1.939995912e+01 -2.234004088e+01 -2.234004088e+01 +8.4003e-01 -2.5463e+00
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.820064131e+02 +2.820064131e+02 -2.128535869e+02 -2.128535869e+02 -4.6682e+00 +3.5108e+00
2 +2.557051638e+01 +2.557051638e+01 -4.692894836e+02 -4.692894836e+02 -1.1079e+00 -1.4898e+00
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.017653920e+02 +1.017653920e+02 +4.501653920e+02 +4.501653920e+02 +2.7145e+00 -1.6960e+00
