% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.560922405e+02 +8.560922405e+02 +8.391522405e+02 +8.391522405e+02 -1.5301e+00 -2.1778e+00 -9.0631e-01 -3.3778e+00 +1.3805e+00 -3.0845e+00 -3.0207e+00 +1.9597e+00 -8.2063e-02 +4.5838e+00
2 +1.364623369e+02 +1.364623369e+02 +1.195223369e+02 +1.195223369e+02 +3.3880e+00 +3.1201e+00 +3.3724e+00 -3.6713e+00 +1.0315e+00 -1.5768e-01 -4.1020e+00 +4.1197e+00 +2.5474e+00 +1.2067e+00
6 +6.641229407e+01 +6.641229407e+01 +4.947229407e+01 +4.947229407e+01 +1.1739e+00 +2.8649e+00 -4.2631e+00 +1.4732e-01 +2.6528e+00 -2.8924e+00 +1.3160e+00 +2.6875e+00 +2.9516e+00 -1.2492e+00
16 +5.784282376e+01 +5.784282376e+01 +4.090282376e+01 +4.090282376e+01 +4.8230e+00 +3.3059e-01 +3.0700e+00 +3.8917e-01 +4.0019e+00 +3.0375e-01 -9.0197e-01 -4.3981e+00 -1.4541e+00 -4.5287e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.260543280e+01 +7.260543280e+01 +9.141543280e+01 +9.141543280e+01 +1.5455e+00 -2.1040e-01 -4.8597e+00 -1.4337e+00 -1.1833e+00 +3.7677e+00 +4.2217e+00 -4.0357e+00 +2.2855e+00 +3.6062e+00
4 +5.118291352e+01 +5.118291352e+01 +6.999291352e+01 +6.999291352e+01 +3.3070e+00 +2.1763e+00 +3.9657e+00 +3.4554e+00 +2.2626e-01 -4.7550e+00 +3.5687e+00 +2.4878e+00 +1.5844e+00 +3.3450e+00
25 +2.174770167e+01 +2.174770167e+01 +4.055770167e+01 +4.055770167e+01 +6.7626e-01 +5.2000e-01 +7.0321e-01 +5.1043e-01 +2.4125e+00 -1.6401e+00 +2.3156e+00 -1.7049e+00 +1.0726e+00 +2.8869e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.417321796e+02 +1.417321796e+02 +4.148821796e+02 +4.148821796e+02 -5.5698e-01 +4.1122e-01 +7.5260e-01 -4.7165e+00 -4.5398e+00 +3.2569e-01 +1.5396e+00 +4.7109e-01 -4.0495e+00 +6.3052e-01
