% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.963511873e+08 +3.963511873e+08 +3.963505662e+08 +3.963505662e+08 -3.4054e-01 -2.4670e+00 +7.3550e-01 -2.0872e+00 +4.3861e+00 -1.3330e+00 +9.1688e-02 -1.1600e-02 +1.2785e+00 -4.5252e+00
3 +8.489188364e+07 +8.489188364e+07 +8.489126253e+07 +8.489126253e+07 +3.6658e+00 +3.9717e+00 -1.8949e+00 -3.6668e+00 +2.7676e+00 +2.8462e+00 +1.3980e+00 -3.9662e+00 -2.5711e+00 -1.6143e+00
24 +4.827201447e+07 +4.827201447e+07 +4.827139336e+07 +4.827139336e+07 -8.7793e-01 +2.3835e+00 -2.2822e+00 +1.1675e+00 +3.2164e+00 +1.3682e+00 +1.0755e+00 +3.0716e+00 +2.3972e+00 +1.5150e+00
53 +3.929002798e+07 +3.929002798e+07 +3.928940687e+07 +3.928940687e+07 -1.3449e+00 +4.0406e+00 -2.2634e+00 -2.8559e+00 -8.5155e-01 +2.2709e+00 -4.2901e-01 -4.3677e+00 +2.5965e+00 -2.5359e+00
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.355138856e+08 +1.355138856e+08 +1.355136308e+08 +1.355136308e+08 -3.2277e+00 +3.2908e+00 +2.0395e+00 +3.1419e+00 -1.3575e+00 +7.4008e-03 -3.1355e-02 -2.8848e-02 +1.9612e+00 +2.9669e+00
3 +5.031940244e+07 +5.031940244e+07 +5.031914762e+07 +5.031914762e+07 -1.7483e-01 +1.2092e+00 -1.0143e+00 +2.4551e-01 -1.3826e+00 -6.8073e-02 -4.0341e+00 +1.0869e+00 +3.3394e+00 +3.5776e+00
55 +3.128322736e+07 +3.128322736e+07 +3.128297254e+07 +3.128297254e+07 +3.9455e+00 +3.8940e+00 +1.6335e+00 -3.0608e+00 +8.1878e-01 +9.7656e-01 -3.8904e-02 +4.5455e+00 +2.6593e+00 +3.7695e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.087398306e+07 +9.087398306e+07 +9.087403967e+07 +9.087403967e+07 -2.2852e+00 -4.9491e+00 -4.6468e+00 -3.6029e+00 -3.7283e+00 -4.6812e+00 -1.6733e+00 -4.6997e+00 -2.6668e-01 +2.1212e+00
4 +2.419872717e+07 +2.419872717e+07 +2.419878378e+07 +2.419878378e+07 -4.7930e+00 +1.6928e-01 -3.2817e+00 +1.8711e+00 +5.0167e-02 -2.2665e+00 +1.5887e+00 -1.8713e+00 -8.5648e-01 +2.9054e+00
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.621923638e+08 +1.621923638e+08 +1.621923457e+08 +1.621923457e+08 -3.1353e+00 -4.6930e+00 +1.1555e+00 -1.0249e+00 +2.6330e+00 -1.7525e+00 -1.0676e+00 +3.7750e+00 +4.4730e+00 -3.1630e+00
