% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.515077172e+09 +3.515077172e+09 +3.515076551e+09 +3.515076551e+09 +4.8369e+00 -2.1691e+00
2 +7.390453572e+07 +7.390453572e+07 +7.390391461e+07 +7.390391461e+07 +3.9916e-01 +8.6356e-01
4 +1.848285209e+05 +1.848285209e+05 +1.842074109e+05 +1.842074109e+05 +2.7029e+00 +3.4698e+00
14 +1.502037316e+05 +1.502037316e+05 +1.495826216e+05 +1.495826216e+05 -1.7417e+00 +3.4908e+00
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.092822449e+09 +4.092822449e+09 +4.092822194e+09 +4.092822194e+09 -1.8071e+00 -1.9636e+00
2 +1.921875609e+06 +1.921875609e+06 +1.921620789e+06 +1.921620789e+06 +2.9145e+00 +2.4952e+00
10 +9.233642926e+05 +9.233642926e+05 +9.231094726e+05 +9.231094726e+05 +2.2351e+00 +3.0972e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.851566011e+09 +1.851566011e+09 +1.851566068e+09 +1.851566068e+09 -1.4029e+00 +2.8953e+00
2 +2.804966381e+07 +2.804966381e+07 +2.804972042e+07 +2.804972042e+07 +4.8270e+00 -3.2860e+00
4 +1.705824057e+06 +1.705824057e+06 +1.705880667e+06 +1.705880667e+06 +7.8207e-01 -4.1578e+00
5 +2.345768726e+04 +2.345768726e+04 +2.351429726e+04 +2.351429726e+04 -2.8272e+00 -3.2503e+00
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.849773903e+07 +1.849773903e+07 +1.849772093e+07 +1.849772093e+07 +1.8566e+00 -4.2235e+00
2 +6.309968055e+06 +6.309968055e+06 +6.309949955e+06 +6.309949955e+06 -1.2960e-01 -1.9581e+00
3 +4.899332027e+06 +4.899332027e+06 +4.899313927e+06 +4.899313927e+06 -1.9439e+00 +3.3369e+00
