% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.971569312e+04 +4.971569312e+04 +4.979196312e+04 +4.979196312e+04 +3.6422e+00 -4.3655e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.965451149e+07 +6.965451149e+07 +6.965448894e+07 +6.965448894e+07 -4.8088e+00 -2.1479e+00
2 +7.388638490e+06 +7.388638490e+06 +7.388615940e+06 +7.388615940e+06 +3.2739e-02 +1.9000e+00
3 +5.586090611e+05 +5.586090611e+05 +5.585865111e+05 +5.585865111e+05 +4.8826e+00 -1.7482e+00
11 +1.231374642e+04 +1.231374642e+04 +1.229119642e+04 +1.229119642e+04 +3.7017e+00 -4.2810e-01
12 +2.181045283e+03 +2.181045283e+03 +2.158495283e+03 +2.158495283e+03 +4.5237e+00 -3.3404e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.244193670e+07 +1.244193670e+07 +1.244195036e+07 +1.244195036e+07 +4.7527e+00 +2.4351e+00
2 +7.214406873e+06 +7.214406873e+06 +7.214420533e+06 +7.214420533e+06 +4.2809e+00 +3.6466e+00
3 +2.676037357e+06 +2.676037357e+06 +2.676051017e+06 +2.676051017e+06 -1.5009e+00 +1.9334e+00
6 +1.978435303e+06 +1.978435303e+06 +1.978448963e+06 +1.978448963e+06 -3.7768e-01 -1.7327e+00
7 +1.346770131e+06 +1.346770131e+06 +1.346783791e+06 +1.346783791e+06 -1.3922e+00 +1.3569e+00
9 +4.740367511e+05 +4.740367511e+05 +4.740504111e+05 +4.740504111e+05 +2.2506e-01 +6.2776e-01
16 +1.956675106e+05 +1.956675106e+05 +1.956811706e+05 +1.956811706e+05 -8.4036e-01 +9.5529e-01
20 +2.267872876e+04 +2.267872876e+04 +2.269238876e+04 +2.269238876e+04 -1.7127e+00 -1.6336e+00
