% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.154213842e+01 +4.154213842e+01 +1.210221384e+02 +1.210221384e+02 +1.3214e+00 -4.2250e+00 +1.4357e+00 -1.9268e+00 +7.0671e-01
6 +1.834122261e+01 +1.834122261e+01 +9.782122261e+01 +9.782122261e+01 -2.6454e-01 -4.3723e+00 -3.3777e+00 +2.5782e+00 -2.1636e+00
9 +1.542661938e+01 +1.542661938e+01 +9.490661938e+01 +9.490661938e+01 +1.4030e+00 -3.6250e+00 +2.9572e-01 -5.8738e-01 -3.4887e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.077256780e+02 +1.077256780e+02 +5.022056780e+02 +5.022056780e+02 +4.6191e+00 +1.7198e-01 -2.9818e+00 +3.0292e+00 -4.0762e+00
2 +6.824935529e+01 +6.824935529e+01 +4.627293553e+02 +4.627293553e+02 -3.6196e+00 +2.6651e+00 +1.4318e+00 +7.9295e-01 +1.3310e+00
3 +5.366274648e+01 +5.366274648e+01 +4.481427465e+02 +4.481427465e+02 -3.0475e+00 -1.7666e+00 +1.2771e+00 -1.1716e+00 +1.1706e+00
5 +2.942148076e+01 +2.942148076e+01 +4.239014808e+02 +4.239014808e+02 -4.3854e+00 +5.9329e-01 +1.7663e-01 +4.3869e+00 -1.3267e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.179411971e+02 +1.179411971e+02 -1.291688029e+02 -1.291688029e+02 +3.5291e+00 +6.6351e-01 +1.9661e+00 +3.7409e+00 -1.7804e+00
2 +8.502136522e+01 +8.502136522e+01 -1.620886348e+02 -1.620886348e+02 +2.7571e+00 -3.6984e-03 -1.3737e+00 +1.0236e+00 +1.2950e+00
4 +4.894342595e+01 +4.894342595e+01 -1.981665740e+02 -1.981665740e+02 -1.3920e+00 -3.9088e+00 +3.9937e+00 -2.1546e+00 -4.4902e+00
