% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.717408304e+01 +2.717408304e+01 +1.066540830e+02 +1.066540830e+02 -4.9444e+00 -1.5609e+00
4 +2.346738279e+01 +2.346738279e+01 +1.029473828e+02 +1.029473828e+02 -2.7159e+00 -4.9849e+00
5 +1.491972465e+00 +1.491972465e+00 +8.097197247e+01 +8.097197247e+01 -7.3500e-01 -4.3831e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.612571093e+00 +6.612571093e+00 +4.010925711e+02 +4.010925711e+02 -4.0512e+00 -3.2345e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.676358757e+01 +5.676358757e+01 -1.903464124e+02 -1.903464124e+02 +3.7184e+00 +7.1476e-01
2 +3.150306996e+01 +3.150306996e+01 -2.156069300e+02 -2.156069300e+02 +8.7645e-01 +3.3095e+00
5 +3.149708786e-01 +3.149708786e-01 -2.467950291e+02 -2.467950291e+02 -3.2636e+00 +3.2951e-02
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.124301188e+01 +2.124301188e+01 -1.307969881e+02 -1.307969881e+02 -2.1236e+00 -2.7946e+00
3 +1.333069314e+01 +1.333069314e+01 -1.387093069e+02 -1.387093069e+02 -1.0305e+00 +4.9944e+00
8 +3.561788995e+00 +3.561788995e+00 -1.484782110e+02 -1.484782110e+02 -1.2250e+00 -2.0216e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.302900126e+01 +3.302900126e+01 +7.779001256e+00 +7.779001256e+00 -1.2121e+00 -2.4847e+00
2 +2.051531164e+01 +2.051531164e+01 -4.734688358e+00 -4.734688358e+00 +3.2626e+00 -3.8805e+00
5 +1.559007497e+01 +1.559007497e+01 -9.659925025e+00 -9.659925025e+00 +4.7778e+00 -3.1379e+00
8 +2.912596370e+00 +2.912596370e+00 -2.233740363e+01 -2.233740363e+01 +3.7769e+00 -1.0637e+00
10 +2.232122601e+00 +2.232122601e+00 -2.301787740e+01 -2.301787740e+01 +2.1263e+00 +7.6800e-01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.859237494e+01 +6.859237494e+01 +7.082237494e+01 +7.082237494e+01 -1.3277e-01 +4.8684e+00
2 +2.104628616e+01 +2.104628616e+01 +2.327628616e+01 +2.327628616e+01 +4.1471e+00 +2.2267e+00
12 +8.558880649e+00 +8.558880649e+00 +1.078888065e+01 +1.078888065e+01 +1.1401e+00 -1.4387e+00
13 +3.214375646e+00 +3.214375646e+00 +5.444375646e+00 +5.444375646e+00 +4.2223e+00 -4.1221e+00
17 +1.119474984e+00 +1.119474984e+00 +3.349474984e+00 +3.349474984e+00 +3.4760e+00 -3.3163e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.832594980e+00 +4.832594980e+00 -8.247405020e+00 -8.247405020e+00 -1.8828e+00 -2.5961e+00
19 +2.999293381e+00 +2.999293381e+00 -1.008070662e+01 -1.008070662e+01 +1.2708e+00 -5.6269e-01
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.972754921e+01 +5.972754921e+01 +3.268875492e+02 +3.268875492e+02 +4.9407e-01 +3.2918e+00
2 +2.283233594e+01 +2.283233594e+01 +2.899923359e+02 +2.899923359e+02 +1.8298e+00 -4.0621e+00
6 +3.409509491e+00 +3.409509491e+00 +2.705695095e+02 +2.705695095e+02 -2.4257e+00 -1.8604e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.902816980e+01 +3.902816980e+01 +4.273816980e+01 +4.273816980e+01 -2.2686e+00 -3.2773e+00
5 +1.248525342e+01 +1.248525342e+01 +1.619525342e+01 +1.619525342e+01 +8.3478e-01 -4.8309e+00
13 +6.203075930e-02 +6.203075930e-02 +3.772030759e+00 +3.772030759e+00 +3.7327e+00 -3.1769e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.712375668e+01 +2.712375668e+01 +1.219037567e+02 +1.219037567e+02 +2.1038e+00 +1.9221e+00
