% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.981444271e+00 +3.981444271e+00 +8.346144427e+01 +8.346144427e+01 +1.1473e+00 +6.2684e-01
13 +7.131263448e-01 +7.131263448e-01 +8.019312634e+01 +8.019312634e+01 -3.5746e-01 -5.7309e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.810792220e+01 +3.810792220e+01 +4.325879222e+02 +4.325879222e+02 +6.4338e-01 +1.2905e+00
3 +1.545513274e+01 +1.545513274e+01 +4.099351327e+02 +4.099351327e+02 -3.9547e+00 +1.0405e+00
8 +2.888707211e+00 +2.888707211e+00 +3.973687072e+02 +3.973687072e+02 -2.3251e+00 -3.5333e+00
16 +9.342714459e-01 +9.342714459e-01 +3.954142714e+02 +3.954142714e+02 -3.8975e+00 -3.8570e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.977181859e+00 +9.977181859e+00 -2.371328181e+02 -2.371328181e+02 -2.2278e+00 -2.5373e+00
9 +9.893559680e-01 +9.893559680e-01 -2.461206440e+02 -2.461206440e+02 -4.1043e+00 +1.1496e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.400993574e+01 +5.400993574e+01 -9.803006426e+01 -9.803006426e+01 -4.9717e+00 -4.2220e+00
2 +1.138617732e+01 +1.138617732e+01 -1.406538227e+02 -1.406538227e+02 +1.9554e+00 +3.9629e+00
6 +6.348544609e+00 +6.348544609e+00 -1.456914554e+02 -1.456914554e+02 -2.7067e+00 +7.9348e-01
9 +1.481988804e+00 +1.481988804e+00 -1.505580112e+02 -1.505580112e+02 -1.4294e+00 +1.0616e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.648470562e+01 +1.648470562e+01 -8.765294379e+00 -8.765294379e+00 +6.8272e-01 -2.1737e+00
3 +1.144892479e+01 +1.144892479e+01 -1.380107521e+01 -1.380107521e+01 +2.8679e+00 +3.9355e+00
7 +5.086627038e+00 +5.086627038e+00 -2.016337296e+01 -2.016337296e+01 +1.3785e+00 +9.3105e-01
13 +1.662778547e+00 +1.662778547e+00 -2.358722145e+01 -2.358722145e+01 +2.4508e+00 +1.1909e+00
17 +6.220405237e-01 +6.220405237e-01 -2.462795948e+01 -2.462795948e+01 +3.7148e+00 -1.4707e-01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.739879470e+01 +4.739879470e+01 +4.962879470e+01 +4.962879470e+01 +4.0339e+00 +4.5285e+00
3 +2.873285326e+01 +2.873285326e+01 +3.096285326e+01 +3.096285326e+01 -1.0942e+00 -4.5601e-01
4 +1.638014996e+01 +1.638014996e+01 +1.861014996e+01 +1.861014996e+01 +4.2359e+00 +1.6796e+00
6 +1.625374304e+00 +1.625374304e+00 +3.855374304e+00 +3.855374304e+00 +3.6506e+00 -3.6017e+00
7 +1.413787977e+00 +1.413787977e+00 +3.643787977e+00 +3.643787977e+00 +3.1280e+00 -3.2434e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
