% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.215143516e+01 +3.215143516e+01 +1.116314352e+02 +1.116314352e+02 -4.0436e+00 -4.8571e+00
2 +5.034365458e-01 +5.034365458e-01 +7.998343655e+01 +7.998343655e+01 -2.9072e-01 -7.0071e-01
4 +2.076878560e-01 +2.076878560e-01 +7.968768786e+01 +7.968768786e+01 +6.0753e-01 -1.4429e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.063950824e+01 +1.063950824e+01 +4.051195082e+02 +4.051195082e+02 -1.3935e+00 -8.0120e-01
10 +4.808276268e+00 +4.808276268e+00 +3.992882763e+02 +3.992882763e+02 -2.0554e+00 -1.7023e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.945035191e+01 +1.945035191e+01 -2.276596481e+02 -2.276596481e+02 -8.0424e-01 -3.0349e+00
4 +1.302339804e+00 +1.302339804e+00 -2.458076602e+02 -2.458076602e+02 -3.7225e+00 -9.3547e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.256365926e+01 +3.256365926e+01 -1.194763407e+02 -1.194763407e+02 -4.1918e+00 -2.7186e+00
3 +2.497282625e+01 +2.497282625e+01 -1.270671737e+02 -1.270671737e+02 +1.7064e+00 -3.1671e+00
4 +8.530907533e+00 +8.530907533e+00 -1.435090925e+02 -1.435090925e+02 -3.1837e+00 +1.5826e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.215307148e+01 +9.215307148e+01 +6.690307148e+01 +6.690307148e+01 -4.9244e+00 -3.7514e+00
2 +1.811588202e+01 +1.811588202e+01 -7.134117984e+00 -7.134117984e+00 +1.3044e+00 +4.2101e+00
7 +1.515551453e+01 +1.515551453e+01 -1.009448547e+01 -1.009448547e+01 +1.9761e+00 -2.8963e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.690337645e+01 +6.690337645e+01 +6.913337645e+01 +6.913337645e+01 -6.2566e-01 +4.4459e+00
4 +6.104779750e+01 +6.104779750e+01 +6.327779750e+01 +6.327779750e+01 -3.8513e+00 -3.1798e+00
6 +2.450435449e+01 +2.450435449e+01 +2.673435449e+01 +2.673435449e+01 +8.1661e-01 +1.5027e+00
