% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.912217224e+01 +2.912217224e+01 +1.086021722e+02 +1.086021722e+02 -1.0066e+00 +1.1958e+00 -4.0244e+00 -1.2536e+00 -1.6827e+00
16 +1.146810085e+01 +1.146810085e+01 +9.094810085e+01 +9.094810085e+01 +1.4434e+00 +6.5273e-01 -1.6114e+00 +3.7557e+00 -1.0553e+00
26 +9.765014549e+00 +9.765014549e+00 +8.924501455e+01 +8.924501455e+01 -5.0249e-01 -9.0360e-01 -2.7295e+00 +3.7847e+00 -1.3942e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.197684025e+01 +6.197684025e+01 +4.564568403e+02 +4.564568403e+02 +3.8351e+00 -1.7138e+00 -4.4638e+00 +4.4090e+00 +1.1680e+00
7 +3.761370692e+01 +3.761370692e+01 +4.320937069e+02 +4.320937069e+02 -1.8009e+00 +4.3599e-01 -4.1765e+00 -5.7922e-01 -5.1765e-01
19 +2.387553786e+01 +2.387553786e+01 +4.183555379e+02 +4.183555379e+02 -1.8793e+00 -2.0411e+00 -7.8031e-01 +1.0096e+00 +2.1072e+00
27 +1.429779771e+01 +1.429779771e+01 +4.087777977e+02 +4.087777977e+02 -3.2935e+00 -3.2952e+00 -3.2698e+00 +7.2064e-01 +2.6869e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.010993677e+02 +1.010993677e+02 -1.460106323e+02 -1.460106323e+02 -2.9833e+00 -4.5378e+00 +1.7697e+00 +4.6208e+00 -4.7761e+00
4 +5.752175981e+01 +5.752175981e+01 -1.895882402e+02 -1.895882402e+02 -1.9484e+00 +4.4151e+00 +1.0469e+00 +1.2482e+00 -1.0902e-01
13 +3.798235665e+01 +3.798235665e+01 -2.091276433e+02 -2.091276433e+02 -3.7037e+00 -2.6756e-01 -4.6009e+00 -3.2387e+00 +1.6190e+00
14 +1.720509650e+01 +1.720509650e+01 -2.299049035e+02 -2.299049035e+02 -3.9681e+00 +2.4152e+00 +1.6632e+00 -2.5108e+00 -7.8679e-01
22 +1.369556537e+01 +1.369556537e+01 -2.334144346e+02 -2.334144346e+02 -4.7157e+00 -1.5467e+00 +2.4335e+00 -3.6391e+00 -2.9390e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.646173611e+01 +7.646173611e+01 -7.557826389e+01 -7.557826389e+01 -1.2008e+00 -1.1346e-01 +1.2207e+00 -3.2181e+00 +4.4941e+00
4 +1.590163898e+01 +1.590163898e+01 -1.361383610e+02 -1.361383610e+02 -2.8599e+00 -5.8415e-01 -1.9033e+00 +2.9607e+00 +1.4459e+00
12 +1.476377827e+01 +1.476377827e+01 -1.372762217e+02 -1.372762217e+02 -6.8842e-01 +4.5104e+00 -4.3771e+00 +2.2052e+00 +4.3335e+00
38 +9.784245391e+00 +9.784245391e+00 -1.422557546e+02 -1.422557546e+02 -1.0780e+00 +2.4422e+00 -2.8362e+00 +1.1291e+00 +9.3390e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.182065525e+01 +5.182065525e+01 +2.657065525e+01 +2.657065525e+01 +1.9465e+00 -1.7900e+00 -4.1338e+00 -3.0552e+00 -2.6182e+00
4 +3.310189713e+01 +3.310189713e+01 +7.851897134e+00 +7.851897134e+00 +3.3522e+00 -4.0504e-01 -6.9608e-01 +3.0283e+00 +1.1566e+00
32 +2.429543967e+01 +2.429543967e+01 -9.545603304e-01 -9.545603304e-01 +4.2052e+00 -1.8951e+00 -4.5550e+00 -1.8980e+00 +5.2898e-01
41 +1.569455399e+01 +1.569455399e+01 -9.555446005e+00 -9.555446005e+00 +3.0030e+00 +7.2474e-01 +2.4347e+00 -2.7385e+00 +2.9828e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.543841541e+02 +1.543841541e+02 +1.566141541e+02 +1.566141541e+02 -4.5456e+00 -3.4406e+00 -4.9627e+00 +3.5892e+00 -1.5982e+00
2 +9.496022160e+01 +9.496022160e+01 +9.719022160e+01 +9.719022160e+01 -4.0058e+00 -4.4527e+00 -1.4884e+00 -3.8717e+00 -9.6229e-01
8 +9.430118982e+00 +9.430118982e+00 +1.166011898e+01 +1.166011898e+01 +4.4397e+00 -3.0943e+00 -2.4225e+00 -3.2576e+00 +2.7817e+00
29 +5.682993667e+00 +5.682993667e+00 +7.912993667e+00 +7.912993667e+00 +4.1564e+00 -4.1930e+00 -1.1526e+00 -1.5658e+00 +2.7255e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.365932463e+01 +2.365932463e+01 +1.057932463e+01 +1.057932463e+01 -1.5509e+00 +1.4933e+00 +2.1240e+00 +1.7358e+00 -4.2043e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.416573388e+02 +1.416573388e+02 +4.088173388e+02 +4.088173388e+02 +2.2141e+00 +1.7479e+00 +2.2730e+00 -3.0749e+00 -3.8463e+00
2 +9.780009475e+01 +9.780009475e+01 +3.649600947e+02 +3.649600947e+02 +1.9114e-01 +3.7622e+00 -4.5455e+00 +3.7769e+00 +2.9341e+00
6 +4.466424107e+01 +4.466424107e+01 +3.118242411e+02 +3.118242411e+02 +2.8907e+00 -4.0556e+00 -6.9271e-01 -2.0249e-01 +3.6968e+00
11 +3.591182940e+01 +3.591182940e+01 +3.030718294e+02 +3.030718294e+02 -3.3990e+00 -3.1046e+00 -4.1841e+00 -3.7537e+00 -2.2475e+00
20 +1.051861522e+01 +1.051861522e+01 +2.776786152e+02 +2.776786152e+02 -4.2314e+00 -4.7078e+00 -4.7077e+00 -3.1438e+00 +1.2251e+00
37 +9.090280555e+00 +9.090280555e+00 +2.762502806e+02 +2.762502806e+02 -8.6569e-01 -3.9365e+00 -1.7367e+00 -3.1936e+00 +3.4938e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.455276563e+01 +3.455276563e+01 +3.826276563e+01 +3.826276563e+01 +6.1057e-01 -3.7621e+00 -1.3905e-01 +5.2299e-02 +4.8388e+00
15 +1.092785166e+01 +1.092785166e+01 +1.463785166e+01 +1.463785166e+01 +3.8739e+00 -3.5015e+00 +1.8552e+00 -3.3757e-01 -1.9898e+00
