% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.300857169e+02 +4.300857169e+02 +5.230257169e+02 +5.230257169e+02 -4.5458e+00 +1.8698e-01 +6.4665e-01 +2.8376e+00 +1.7161e+00
4 +7.864416686e+01 +7.864416686e+01 +1.715841669e+02 +1.715841669e+02 -1.9426e-01 -3.2434e+00 -3.6633e-01 -2.0858e+00 +1.4676e+00
12 +2.238677477e+01 +2.238677477e+01 +1.153267748e+02 +1.153267748e+02 -1.1965e+00 +3.9144e+00 -7.4511e-01 +1.3994e+00 +7.6062e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.611294764e+02 +1.611294764e+02 +1.964794764e+02 +1.964794764e+02 -1.2677e+00 -2.0732e+00 +4.6422e+00 -1.8554e-01 -1.9973e+00
11 +9.131042224e+01 +9.131042224e+01 +1.266604222e+02 +1.266604222e+02 +3.9098e+00 -1.9061e+00 +2.8523e+00 +2.2806e+00 -1.2542e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.993227738e+02 +6.993227738e+02 +7.031427738e+02 +7.031427738e+02 -1.2249e+00 +1.7789e-01 +8.4146e-01 +4.0461e+00 -5.1922e-01
4 +3.743838882e+01 +3.743838882e+01 +4.125838882e+01 +4.125838882e+01 +4.3032e+00 +1.1746e+00 +2.0029e+00 +4.4116e+00 +5.5485e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.269293251e+02 +6.269293251e+02 +6.486793251e+02 +6.486793251e+02 -4.1460e+00 -1.7008e+00 +1.0593e+00 -2.8764e+00 +2.4085e-01
3 +2.643358536e+02 +2.643358536e+02 +2.860858536e+02 +2.860858536e+02 +7.4193e-01 -1.5145e+00 -2.4061e+00 +2.0347e+00 -4.6631e+00
12 +5.706703353e+01 +5.706703353e+01 +7.881703353e+01 +7.881703353e+01 +4.8109e+00 -5.5861e-01 -3.7162e+00 +3.1610e+00 -8.2160e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.728997700e+02 +4.728997700e+02 +5.376897700e+02 +5.376897700e+02 +4.6444e+00 +4.2748e+00 -8.0616e-01 -2.9133e+00 -4.3383e-01
2 +3.965756096e+02 +3.965756096e+02 +4.613656096e+02 +4.613656096e+02 -4.3112e+00 -4.4454e+00 -3.8061e+00 -3.0948e+00 +5.6261e-01
